Shipment_ID,Order_ID,Customer_ID,Customer_Name,Email,Phone,City,Country,Region,Postal_Code,Product_ID,Product_Name,Category,Weight_kg,Quantity,Unit_Price,Total_Price,Shipment_Date,Delivery_Date,Delay_Days,Status,Delivery_Mode,Vehicle_ID,Driver_Name,Transport_Type,Route_ID,Fuel_Cost,Distance_km,Delivery_Center,Warehouse_Name,Manager_Name,Order_Priority,Payment_Mode,Insurance,Return_Status,Remarks,Revenue,Delivery_Duration,Fuel_Efficiency,Profit,Delay_Flag,Urgency_Level,Payment_Mode_Code,Priority_Code,Payment_Mode_Encoded
S362430,O85256,C2062,Amit Kumar,Amit@Gmail.Com,917001605361,Delhi,Usa,West,600001.0,P9620,Laptop,Electronics,9.30500395416599,16.0,3016.4933319896995,60987.13870572674,2020-03-16,2021-06-14,3.0,Delayed,Air,V812,Mr. Rao,Van,R475,8621.622056807979,1248.440027973224,Warehouse A,South Hub,Mr. Khan,Medium,Debit,Unknown,Not Returned,No Remarks,48263.89331183519,455 days,0.1448033815153618,52365.51664891876,Yes,Normal,3.0,2.0,3
S464505,O59957,C9556,Fatima Noor,,916064975892,Mumbai,India,South,0.0,P2275,Mobile,Furniture,46.048629573539344,19.0,4217.694349370825,128829.12309077912,2021-04-24,2024-07-20,5.0,Cancelled,Air,V972,Mr. Lee,Truck,R662,9505.59236698481,1858.3740533142127,Warehouse A,South Hub,Mr. Khan,Medium,Unknown,No,Pending,No Remarks,80136.19263804567,1183 days,0.19550323447161366,119323.5307237943,Yes,Normal,0.0,2.0,5
S555973,O89847,C9478,Michael Brown,,919871532893,Mumbai,Usa,East,560001.0,P2091,Charger,Furniture,60.31094366844928,13.0,4323.3523984833655,197133.6253956152,2022-03-02,2025-03-20,0.0,Unknown,Unknown,V433,Mrs. Patel,Truck,R352,9505.59236698481,579.5517679876584,Unknown,North Hub,Mr. Patel,Unknown,Unknown,Yes,Not Returned,Handle With Care,56203.58118028375,1114 days,0.06096955829923655,187628.0330286304,No,,0.0,0.0,5
S598485,O36835,C8686,Not Provided,John@Example.Com,919352283596,Unknown,Uk,West,110001.0,P2446,Unknown,Furniture,16.021454773452163,11.0,866.0408676854231,147443.16319598138,2022-09-18,2023-07-04,9.0,In Transit,Rail,V125,Mr. Rao,Van,R765,586.5309851562531,1779.5949701260106,Warehouse A,South Hub,Unknown,Medium,Unknown,Unknown,Not Returned,No Remarks,9526.449544539653,289 days,3.034102230169345,146856.63221082513,Yes,Normal,0.0,2.0,5
S772897,O27612,C3487,Jane Smith,John@Example.Com,917944531756,Bangalore,Usa,North,400001.0,P4232,Mobile,Accessories,49.63266183825688,6.0,524.0510366881534,33111.50560680302,2021-06-20,2021-09-08,12.0,Cancelled,Road,V162,Mr. Lee,Cargo,R879,6663.056267014754,309.92670108277554,Unknown,North Hub,Mr. Patel,High,Debit,Yes,Unknown,Delayed Delivery,3144.3062201289204,80 days,0.046514195387641816,26448.44933978826,Yes,Urgent,3.0,3.0,3
S366213,O92476,C1358,Michael Brown,,919614490481,Unknown,Uk,Unknown,560001.0,P5320,Charger,Accessories,26.248608169201685,13.0,3887.72519106764,65423.89090924677,2021-02-03,2023-11-07,-1.0,In Transit,Air,V540,Mr. Rao,Van,R141,178.809622859355,1961.602136056614,Warehouse A,Central,Mr. Khan,Low,Credit,Yes,Returned,No Remarks,50540.42748387932,1007 days,10.970338758555167,65245.081286387416,No,Low Priority,2.0,1.0,2
S226511,O97144,C7844,Michael Brown,,917416908199,Mumbai,Usa,North,400001.0,P5607,Headphones,Clothing,77.2413994952516,17.0,3545.305278534692,52705.98887664019,2022-07-27,2022-08-31,4.0,Delivered,Road,V914,Mr. Lee,Van,R589,8916.361692792909,1142.2818193000303,Warehouse B,Unknown,Unknown,Medium,Online,Yes,Returned,Handle With Care,60270.18973508977,35 days,0.12811075398874142,43789.62718384728,Yes,Normal,0.0,2.0,4
S569664,O37265,C5714,Fatima Noor,Amit@Gmail.Com,919856889784,Mumbai,Uk,East,110001.0,P1233,Tablet,Food,61.37936302487676,10.0,4018.205925899916,52705.98887664019,2020-12-08,2023-04-06,8.0,Pending,Rail,V337,Mr. Lee,Cargo,R434,2530.987075191979,1507.020936989745,Unknown,Unknown,Mr. Patel,Unknown,Upi,Unknown,Unknown,Delayed Delivery,40182.05925899916,849 days,0.5954281441265106,50175.00180144821,Yes,,4.0,0.0,6
S156634,O53539,C6291,Not Provided,Amit@Gmail.Com,919671919865,Unknown,Usa,Unknown,600001.0,P8250,Tablet,Unknown,7.917789046137197,17.0,582.118253691674,133645.41925306083,2021-04-21,2023-07-03,2.0,In Transit,Road,V279,Ms. Sharma,Cargo,R262,8565.430963853194,575.8247448914356,Warehouse A,Central,Mr. Patel,Medium,Unknown,Unknown,Unknown,No Remarks,9896.010312758459,803 days,0.0672265934220312,125079.98828920763,Yes,Normal,0.0,2.0,5
S115457,O75681,C1688,Fatima Noor,Amit@Gmail.Com,918296049319,Bangalore,India,Unknown,600001.0,P4591,Tablet,Food,6.972633502035312,13.0,3628.704095992725,97446.15289517608,2020-12-18,2023-05-18,13.0,In Transit,Ship,V437,Unknown,Van,R353,8408.905679026246,168.366458425427,Hub C,Central,Mr. Khan,Low,Credit,Unknown,Unknown,Check Packaging,47173.15324790542,881 days,0.020022398258714193,89037.24721614984,Yes,Low Priority,2.0,1.0,2
S517765,O99289,C8927,John Doe,Amit@Gmail.Com,916680265959,Unknown,Unknown,West,400001.0,P4594,Tablet,Unknown,96.58038729091864,13.0,2394.7420389966887,179436.94651928847,2025-01-27,2025-05-06,12.0,In Transit,Road,V941,Mr. Lee,Cargo,R805,3152.005782329464,558.3356878130787,Warehouse B,North Hub,Mr. Patel,Medium,Online,Yes,Pending,No Remarks,31131.646506956953,99 days,0.17713663183715522,176284.940736959,Yes,Normal,0.0,2.0,4
S537472,O75959,C5417,Amit Kumar,John@Example.Com,916207017337,Bangalore,Usa,West,400001.0,P1420,Mobile,Electronics,32.85574054166133,8.0,307.5872965880739,149908.959129698,2020-05-28,2021-03-20,10.0,Delayed,Rail,V496,Mr. Lee,Truck,R596,1104.4280670263602,1463.6602901953722,Warehouse A,South Hub,Mr. Patel,Unknown,Debit,Yes,Pending,Handle With Care,2460.6983727045913,296 days,1.3252653874835272,148804.53106267162,Yes,,3.0,0.0,3
S198364,O10009,C5435,Amit Kumar,John@Example.Com,919341015186,Mumbai,Uk,South,600001.0,P7667,Charger,Accessories,14.379639134878165,14.0,2394.7420389966887,141034.91640095037,2023-06-07,2025-01-01,12.0,Pending,Unknown,V782,Mr. Rao,Van,R283,1034.1904113776382,531.0631365028049,Warehouse A,South Hub,Unknown,High,Card,No,Returned,No Remarks,33526.38854595364,574 days,0.5135061499897096,140000.72598957273,Yes,Urgent,0.0,3.0,0
S255534,O86438,C6171,Jane Smith,,917707292311,Chennai,India,South,600001.0,P3488,Laptop,Food,18.591584237106517,12.0,2473.7388485041297,121583.50871196765,2025-08-06,2025-08-08,-1.0,Delayed,Air,V880,Mrs. Patel,Truck,R689,6853.33280857354,713.1551668397186,Warehouse B,Central,Mr. Khan,High,Debit,Unknown,Pending,Check Packaging,29684.866182049554,2 days,0.10405961402422473,114730.1759033941,No,Urgent,3.0,3.0,3
S850036,O14242,C8307,Michael Brown,Amit@Gmail.Com,919566852560,Unknown,India,North,110001.0,P9906,Laptop,Accessories,77.2413994952516,4.0,866.0408676854231,103142.16694630009,2024-04-04,2025-04-03,13.0,Delayed,Rail,V418,Unknown,Bike,R541,8665.19275946971,168.366458425427,Warehouse B,Central,Unknown,Unknown,Credit,Yes,Not Returned,Delayed Delivery,3464.1634707416924,364 days,0.019430203470249246,94476.97418683038,Yes,,2.0,0.0,2
S555156,O80197,C5738,Michael Brown,,917989938532,Unknown,Uk,Unknown,110001.0,P7099,Headphones,Clothing,28.452983713894387,12.0,528.0540744930373,33111.50560680302,2020-04-16,2020-08-06,4.0,Cancelled,Air,V254,Ms. Sharma,Van,R483,586.5309851562531,1861.9599008559655,Warehouse A,Central,Mr. Patel,High,Cash,No,Unknown,Handle With Care,6336.648893916448,112 days,3.174529475812664,32524.974621646765,Yes,Urgent,1.0,3.0,1
S881507,O75684,C5723,Li Wei,,917359307403,Bangalore,Usa,Unknown,560001.0,P5252,Mobile,Electronics,5.1218160656397735,16.0,1937.4876677627856,179436.94651928847,2024-03-20,2025-05-24,14.0,In Transit,Rail,V880,Unknown,Bike,R363,8665.19275946971,1800.3713819788738,Unknown,Central,Ms. Verma,High,Cash,Unknown,Pending,No Remarks,30999.80268420457,430 days,0.20777049420064517,170771.75375981876,Yes,Urgent,1.0,3.0,1
S880438,O56265,C4409,John Doe,John@Example.Com,919052539212,Bangalore,India,West,600001.0,P4663,Unknown,Accessories,2.548157182432344,5.0,1242.7503282923385,132639.4732006878,2024-01-31,2024-10-13,8.0,Delayed,Rail,V848,Ms. Sharma,Cargo,R309,5625.156091417433,1134.7870626084311,Hub C,Central,Unknown,Medium,Online,Unknown,Not Returned,No Remarks,6213.751641461693,256 days,0.20173432419765727,127014.31710927036,Yes,Normal,0.0,2.0,4
S856112,O68469,C9573,John Doe,John@Example.Com,918534776113,Delhi,India,South,110001.0,P9962,Laptop,Clothing,26.248608169201685,17.0,1931.0364529917215,18874.57944789831,2021-11-12,2023-02-10,8.0,Cancelled,Air,V534,Unknown,Truck,R170,8170.9595009805425,772.2360719398845,Warehouse B,North Hub,Ms. Verma,Low,Card,Yes,Unknown,Delayed Delivery,32827.619700859264,455 days,0.09450983961519006,10703.61994691777,Yes,Low Priority,0.0,1.0,0
S697928,O89023,C9598,Fatima Noor,John@Example.Com,919038967202,Mumbai,India,South,560001.0,P7187,Mobile,Electronics,16.023854724022435,15.0,2421.167471465411,169264.584847676,2021-10-26,2024-03-22,4.0,Unknown,Ship,V131,Mrs. Patel,Cargo,R716,1104.4280670263602,494.64818993831005,Warehouse B,North Hub,Mr. Khan,High,Unknown,Yes,Not Returned,No Remarks,36317.51207198117,878 days,0.44787723592550094,168160.15678064962,Yes,Urgent,0.0,3.0,5
S785572,O15028,C5986,Not Provided,,919578880449,Unknown,Uk,South,0.0,P7968,Unknown,Electronics,5.1218160656397735,8.0,1955.8260882103048,17051.123447644695,2023-11-25,2025-02-26,2.0,Pending,Ship,V692,Mr. Rao,Cargo,R585,363.91147683697153,939.1455906329757,Warehouse B,Central,Unknown,High,Upi,Yes,Unknown,No Remarks,15646.608705682438,459 days,2.580697918064571,16687.211970807723,Yes,Urgent,4.0,3.0,6
S655957,O34587,C8230,Michael Brown,Amit@Gmail.Com,918670956406,Mumbai,India,West,0.0,P2066,Headphones,Food,26.248608169201685,12.0,472.02821195246,44976.48821164394,2020-09-28,2022-09-22,1.0,Cancelled,Ship,V491,Unknown,Cargo,R764,7089.92075935827,142.6432470119863,Warehouse A,North Hub,Ms. Verma,Unknown,Credit,Yes,Unknown,No Remarks,5664.3385434295205,724 days,0.020119159558124225,37886.56745228567,Yes,,2.0,0.0,2
S577540,O84731,C7662,John Doe,,917081162960,Unknown,Unknown,North,110001.0,P4564,Laptop,Furniture,1.0494506537984387,5.0,524.0510366881534,196124.17913065635,2022-03-16,2024-12-19,13.0,In Transit,Rail,V172,Mrs. Patel,Truck,R789,3653.713054879444,796.33515645962,Warehouse A,North Hub,Mr. Patel,Low,Card,Unknown,Pending,No Remarks,2620.2551834407673,1009 days,0.217952297977022,192470.4660757769,Yes,Low Priority,0.0,1.0,0
S908667,O50497,C8884,Fatima Noor,Amit@Gmail.Com,919794167759,Chennai,Uk,North,0.0,P8788,Headphones,Furniture,20.367541324756797,5.0,494.0543596261738,97446.15289517608,2020-08-19,2021-03-07,-1.0,Unknown,Ship,V549,Mr. Lee,Bike,R619,3087.753105059869,1070.479318614681,Unknown,South Hub,Mr. Patel,Low,Cash,Unknown,Returned,No Remarks,2470.271798130869,200 days,0.34668552898886174,94358.39979011622,No,Low Priority,1.0,1.0,1
S506099,O22996,C4284,Michael Brown,John@Example.Com,918950773444,Bangalore,Uk,North,600001.0,P1959,Mobile,Unknown,96.58038729091864,14.0,3232.275874206702,154723.2036324777,2023-02-03,2024-12-31,1.0,Pending,Ship,V970,Mr. Lee,Van,R707,8665.19275946971,365.2178461823782,Warehouse A,South Hub,Ms. Verma,Low,Credit,No,Returned,Delayed Delivery,45251.86223889383,697 days,0.04214768861122585,146058.010873008,Yes,Low Priority,2.0,1.0,2
S248544,O11543,C3448,Jane Smith,,917467580798,Mumbai,Uk,East,560001.0,P7391,Laptop,Unknown,52.246768107192175,10.0,795.7657041279592,136546.12686932215,2022-07-13,2024-04-26,14.0,In Transit,Air,V530,Unknown,Van,R239,7402.625862593285,1939.5087039777627,Hub C,Central,Mr. Khan,Low,Debit,No,Pending,Delayed Delivery,7957.657041279592,653 days,0.262002800084552,129143.50100672887,Yes,Low Priority,3.0,1.0,3
S840092,O22609,C6738,Fatima Noor,Amit@Gmail.Com,918730974204,Unknown,Unknown,North,0.0,P8421,Mobile,Accessories,16.023854724022435,11.0,2835.8378992808434,65423.89090924677,2021-02-28,2025-06-05,1.0,Pending,Ship,V336,Mr. Lee,Van,R747,9938.558586707504,23.390088553611708,Hub C,South Hub,Ms. Verma,High,Unknown,Yes,Returned,No Remarks,31194.216892089276,1558 days,0.002353468900902308,55485.33232253927,Yes,Urgent,0.0,3.0,5
S476753,O61325,C6465,John Doe,,919833361252,Unknown,Usa,Unknown,0.0,P5201,Headphones,Unknown,52.71326494740767,7.0,1958.8219570611548,155284.49953043126,2023-03-01,2023-04-14,9.0,Pending,Road,V966,Mr. Lee,Cargo,R325,4457.789666068535,142.6432470119863,Hub C,North Hub,Ms. Verma,Medium,Online,Yes,Returned,Check Packaging,13711.753699428084,44 days,0.0319986490385016,150826.70986436273,Yes,Normal,0.0,2.0,4
S788107,O34327,C5050,Amit Kumar,Amit@Gmail.Com,918245561676,Bangalore,Unknown,Unknown,560001.0,P1120,Tablet,Food,56.34708115816488,16.0,1955.8260882103048,90097.76479821977,2022-08-21,2022-11-06,-1.0,Cancelled,Rail,V527,Mrs. Patel,Cargo,R463,9938.558586707504,1229.7417935193005,Hub C,Central,Unknown,Medium,Online,No,Returned,No Remarks,31293.217411364876,77 days,0.12373442112260019,80159.20621151227,No,Normal,0.0,2.0,4
S624069,O23027,C1988,Michael Brown,John@Example.Com,919303034123,Mumbai,Unknown,West,600001.0,P7160,Laptop,Unknown,45.87896342959508,8.0,3232.275874206702,33111.50560680302,2022-03-17,2025-03-11,12.0,Unknown,Rail,V553,Unknown,Cargo,R807,8408.905679026246,494.64818993831005,Warehouse A,Unknown,Mr. Patel,Low,Credit,Unknown,Pending,Delayed Delivery,25858.206993653617,1090 days,0.0588243237371632,24702.59992777677,Yes,Low Priority,2.0,1.0,2
S302675,O63206,C9601,Fatima Noor,,917169020107,Unknown,Uk,South,400001.0,P2602,Tablet,Clothing,39.17339032410346,10.0,2203.7000871626456,188993.68719476004,2021-08-14,2025-09-28,2.0,Pending,Rail,V511,Unknown,Truck,R276,2321.3171458743936,490.7450036521326,Hub C,South Hub,Ms. Verma,High,Cash,Unknown,Not Returned,No Remarks,22037.000871626457,1506 days,0.21140799503605906,186672.37004888564,Yes,Urgent,1.0,3.0,1
S275333,O92499,C6744,Li Wei,,919856970384,Mumbai,India,West,110001.0,P8460,Headphones,Clothing,56.34708115816488,11.0,3014.228372520391,155284.49953043126,2020-12-16,2021-05-08,0.0,Delayed,Ship,V561,Mr. Lee,Cargo,R228,3087.753105059869,787.0087478115729,Warehouse A,North Hub,Mr. Khan,High,Debit,No,Unknown,No Remarks,33156.5120977243,143 days,0.25488072427873515,152196.74642537138,No,Urgent,3.0,3.0,3
S561340,O69898,C7437,Not Provided,John@Example.Com,919553266349,Chennai,Unknown,West,400001.0,P5261,Charger,Clothing,20.000294810704947,10.0,4624.872973105552,60987.13870572674,2023-01-11,2025-05-03,13.0,Delivered,Unknown,V618,Mr. Lee,Van,R259,3087.753105059869,731.0664400538368,Hub C,North Hub,Mr. Patel,Medium,Upi,No,Pending,Check Packaging,46248.729731055515,843 days,0.23676324342637556,57899.38560066687,Yes,Normal,4.0,2.0,6
S256293,O73804,C9887,Fatima Noor,John@Example.Com,917384682348,Bangalore,Uk,South,560001.0,P7012,Unknown,Clothing,26.248608169201685,7.0,4221.339973902669,181861.21559136725,2023-08-07,2025-07-17,11.0,In Transit,Rail,V653,Mrs. Patel,Cargo,R497,8013.277385292363,575.8247448914356,Hub C,South Hub,Mr. Khan,Low,Debit,Unknown,Not Returned,Check Packaging,29549.379817318684,710 days,0.07185883093830112,173847.93820607488,Yes,Low Priority,3.0,1.0,3
S170042,O91332,C9081,Fatima Noor,,916963258554,Unknown,Usa,Unknown,0.0,P6395,Headphones,Food,37.766741825312565,13.0,833.9464516195411,87698.0352941312,2021-09-16,2025-08-31,14.0,Cancelled,Air,V891,Ms. Sharma,Bike,R446,4457.789666068535,1954.8734464007484,Warehouse A,South Hub,Mr. Patel,Medium,Upi,No,Unknown,Handle With Care,10841.303871054035,1445 days,0.43852976314264125,83240.24562806266,Yes,Normal,4.0,2.0,6
S401555,O97352,C9585,Michael Brown,,918256270169,Delhi,Unknown,North,560001.0,P6962,Tablet,Accessories,66.42096729322121,11.0,2847.357221366099,50746.4205647399,2024-09-29,2024-12-11,12.0,Pending,Unknown,V757,Mr. Rao,Cargo,R929,5630.916918983429,1861.9599008559655,Hub C,South Hub,Mr. Khan,High,Online,No,Pending,Delayed Delivery,31320.92943502709,73 days,0.3306672656772411,45115.50364575647,Yes,Urgent,0.0,3.0,4
S429588,O45257,C2920,Fatima Noor,Amit@Gmail.Com,916114927422,Mumbai,Uk,South,400001.0,P5686,Charger,Food,21.62774151248848,16.0,4256.863571377221,78221.03063667503,2024-10-25,2024-12-05,2.0,Pending,Air,V450,Ms. Sharma,Truck,R327,2556.84184777188,558.3356878130787,Unknown,Central,Mr. Patel,Unknown,Credit,Yes,Not Returned,Check Packaging,68109.81714203554,41 days,0.21836927000378675,75664.18878890315,Yes,,2.0,0.0,2
S664269,O68394,C4994,Jane Smith,,916932112776,Bangalore,Usa,East,560001.0,P6738,Mobile,Furniture,88.77766788634449,15.0,528.0540744930373,54617.57490162202,2021-01-04,2022-03-28,5.0,Unknown,Air,V809,Unknown,Van,R607,4493.931902391445,1756.9267606299247,Warehouse A,Unknown,Unknown,High,Card,Unknown,Not Returned,Handle With Care,7920.811117395559,448 days,0.39095535909099477,50123.64299923058,Yes,Urgent,0.0,3.0,0
S864723,O61561,C4998,Jane Smith,John@Example.Com,918683280509,Unknown,Uk,East,110001.0,P5861,Tablet,Accessories,20.367541324756797,8.0,1937.4876677627856,50746.4205647399,2021-11-24,2024-02-06,5.0,Delivered,Road,V709,Mr. Lee,Bike,R636,6203.769967791608,149.4238239751592,Warehouse B,Central,Mr. Patel,Low,Unknown,Yes,Not Returned,No Remarks,15499.901342102285,804 days,0.02408597107096646,44542.65059694829,Yes,Low Priority,0.0,1.0,5
S695550,O90444,C3361,Michael Brown,,916320839843,Mumbai,Usa,West,560001.0,P7004,Mobile,Unknown,73.3333972102348,10.0,4018.205925899916,65957.74184791233,2020-11-02,2020-11-20,13.0,Unknown,Rail,V803,Unknown,Van,R127,103.9569566343168,642.5127504541197,Warehouse A,North Hub,Mr. Khan,Low,Online,Unknown,Unknown,No Remarks,40182.05925899916,18 days,6.180565219067047,65853.78489127802,Yes,Low Priority,0.0,1.0,4
S548151,O33359,C2430,John Doe,,917774548221,Mumbai,Usa,East,560001.0,P4923,Laptop,Unknown,49.63266183825688,9.0,494.0543596261738,167175.08618281968,2021-03-10,2023-04-08,0.0,Unknown,Road,V835,Unknown,Cargo,R239,4527.669155469163,1861.9599008559655,Unknown,Unknown,Unknown,High,Unknown,Yes,Returned,Check Packaging,4446.489236635564,759 days,0.41124027328870205,162647.41702735052,No,Urgent,0.0,3.0,5
S937815,O23791,C5404,Jane Smith,,916632046955,Chennai,Uk,East,600001.0,P6982,Tablet,Electronics,94.91411095670664,5.0,2036.6726209806648,87698.0352941312,2021-07-25,2024-04-21,3.0,Cancelled,Unknown,V489,Mrs. Patel,Bike,R553,8621.622056807979,1942.6544828863225,Warehouse B,South Hub,Mr. Patel,High,Cash,Unknown,Unknown,Delayed Delivery,10183.363104903325,1001 days,0.2253235493374851,79076.41323732323,Yes,Urgent,1.0,3.0,1
S401789,O48800,C2320,Li Wei,Amit@Gmail.Com,916770115041,Bangalore,Usa,Unknown,0.0,P3452,Charger,Accessories,32.8703679109448,13.0,3436.150887756193,44976.48821164394,2020-02-24,2022-08-16,1.0,Delivered,Air,V238,Mr. Rao,Cargo,R550,1092.0050948894086,914.0718784944544,Unknown,Central,Mr. Patel,Unknown,Card,No,Returned,No Remarks,44669.9615408305,904 days,0.8370582543729119,43884.483116754534,Yes,,0.0,0.0,0
S159710,O16452,C2577,John Doe,John@Example.Com,919097815434,Chennai,India,South,600001.0,P7779,Tablet,Electronics,62.51816361934201,17.0,307.5872965880739,78649.69329941412,2021-06-17,2022-05-09,1.0,In Transit,Road,V314,Ms. Sharma,Truck,R884,363.91147683697153,1267.0122150755228,Warehouse B,Unknown,Mr. Khan,Low,Upi,No,Pending,No Remarks,5228.984041997256,326 days,3.481649510172307,78285.78182257715,Yes,Low Priority,4.0,1.0,6
S589815,O41611,C8498,Li Wei,,918610989827,Chennai,Uk,Unknown,600001.0,P4700,Headphones,Accessories,59.44524960177323,10.0,3587.724082878047,128829.12309077912,2024-04-22,2025-06-29,5.0,Unknown,Road,V514,Ms. Sharma,Van,R227,1183.948113343711,1114.660510613214,Unknown,Unknown,Mr. Khan,Unknown,Debit,Unknown,Unknown,No Remarks,35877.24082878047,433 days,0.9414775006188282,127645.17497743541,Yes,,3.0,0.0,3
S564171,O71512,C5341,John Doe,,919134646553,Chennai,Uk,South,110001.0,P6364,Headphones,Clothing,18.591584237106517,19.0,1274.3561221595528,147443.16319598138,2020-07-26,2024-07-16,2.0,Delayed,Ship,V611,Mr. Rao,Bike,R187,6919.232083134686,939.1455906329757,Hub C,Central,Ms. Verma,Unknown,Upi,Yes,Unknown,No Remarks,24212.766321031504,1451 days,0.1357297427444442,140523.9311128467,Yes,,4.0,0.0,6
S197821,O65001,C6526,Michael Brown,,919936065208,Mumbai,Uk,North,600001.0,P8600,Mobile,Accessories,71.467856328688,13.0,3619.05414454862,140528.58311623166,2020-09-27,2025-06-02,14.0,Delayed,Road,V239,Unknown,Truck,R729,2868.259479580986,494.64818993831005,Unknown,Central,Unknown,Low,Cash,No,Not Returned,Check Packaging,47047.70387913206,1709 days,0.17245587209235738,137660.32363665066,Yes,Low Priority,1.0,1.0,1
S587771,O65407,C8864,Jane Smith,,919490716335,Delhi,Usa,West,560001.0,P1684,Unknown,Food,96.97367046257358,10.0,3016.4933319896995,105894.7434817643,2020-09-20,2021-02-07,0.0,In Transit,Air,V883,Ms. Sharma,Van,R731,2530.987075191979,1666.8263383197436,Hub C,South Hub,Ms. Verma,Unknown,Upi,No,Returned,Check Packaging,30164.933319896994,140 days,0.6585677005850821,103363.75640657231,No,,4.0,0.0,6
S382220,O73990,C4953,Amit Kumar,Amit@Gmail.Com,916472119545,Mumbai,India,Unknown,110001.0,P5780,Laptop,Food,35.996956006012134,11.0,676.4538978214792,101091.60274448698,2021-10-06,2024-05-31,0.0,In Transit,Ship,V613,Ms. Sharma,Van,R786,6663.056267014754,1406.512023333398,Hub C,Central,Mr. Khan,Unknown,Cash,Yes,Unknown,No Remarks,7440.992876036272,968 days,0.21109112199701668,94428.54647747223,No,,1.0,0.0,1
S150397,O61683,C4478,Not Provided,,916649367981,Bangalore,Unknown,East,110001.0,P1933,Unknown,Accessories,3.9216578509642304,16.0,833.9464516195411,50746.4205647399,2021-05-28,2025-10-03,1.0,Delivered,Unknown,V911,Mrs. Patel,Bike,R841,2231.7611095343395,92.2567103786578,Unknown,Central,Mr. Khan,Low,Card,Yes,Not Returned,No Remarks,13343.143225912658,1589 days,0.04133807600846101,48514.65945520556,Yes,Low Priority,0.0,1.0,0
